LINEID,ROUTEID,STOPPOINTID,PROGRNUMBER
44,44_33,2837,28
44,44_39,2825,28
44,44_38,2812,29
44,44_35,2838,29
44,44_36,2838,29
44,44_40,1013,29
44,44_33,2838,29
44,44_39,2826,29
44,44_38,2813,30
44,44_35,2839,30
44,44_36,2839,30
44,44_40,1015,30
44,44_33,2839,30
44,44_39,2827,30
44,44_38,2814,31
44,44_35,2840,31
44,44_36,2840,31
44,44_40,2812,31
44,44_39,2828,31
44,44_33,2840,31
44,44_35,2841,32
44,44_38,852,32
44,44_36,2841,32
44,44_40,2813,32
44,44_33,2841,32
44,44_39,2829,32
44,44_35,2865,33
44,44_38,853,33
44,44_36,2865,33
44,44_40,2814,33
44,44_33,2865,33
44,44_39,2830,33
44,44_38,854,34
44,44_35,2866,34
44,44_36,2866,34
44,44_40,852,34
44,44_33,2866,34
44,44_38,855,35
44,44_35,2892,35
44,44_36,2892,35
44,44_40,853,35
44,44_33,2892,35
44,44_39,2832,35
44,44_38,2815,36
44,44_35,2893,36
44,44_36,2893,36
44,44_40,854,36
44,44_39,2833,36
44,44_38,2816,37
44,44_35,2894,37
44,44_36,2894,37
44,44_40,855,37
44,44_39,7375,37
44,44_38,2817,38
44,44_35,2895,38
44,44_36,2895,38
44,44_40,2815,38
44,44_39,3466,38
44,44_38,2818,39
44,44_35,2896,39
44,44_36,2896,39
44,44_40,2816,39
44,44_39,3467,39
44,44_38,2819,40
44,44_35,2897,40
44,44_36,2897,40
44,44_40,2817,40
44,44_39,3469,40
44,44_38,2820,41
44,44_35,2898,41
44,44_36,2898,41
44,44_40,2818,41
44,44_39,3470,41
44,44_38,2822,42
44,44_35,3562,42
44,44_36,3562,42
44,44_40,2819,42
44,44_39,3471,42
44,44_35,2899,43
44,44_38,2823,43
44,44_36,2899,43
44,44_40,2820,43
44,44_39,3472,43
44,44_38,5032,44
44,44_35,884,44
44,44_36,884,44
44,44_40,2822,44
44,44_39,3473,44
44,44_38,2824,45
44,44_35,885,45
44,44_36,885,45
44,44_40,2823,45
44,44_39,3474,45
44,44_38,2825,46
44,44_35,886,46
44,44_36,886,46
44,44_40,5032,46
44,44_39,3475,46
44,44_38,2826,47
44,44_35,887,47
44,44_36,887,47
44,44_40,2824,47
44,44_39,3476,47
44,44_38,2827,48
44,44_35,2900,48
44,44_36,2900,48
44,44_40,2825,48
44,44_39,3477,48
44,44_38,2828,49
44,44_35,2901,49
44,44_36,2901,49
44,44_40,2826,49
44,44_39,3478,49
44,44_38,2829,50
44,44_35,2902,50
44,44_36,2902,50
44,44_40,2827,50
44,44_39,3280,50
44,44_38,2830,51
44,44_35,2903,51
44,44_36,2903,51
44,44_40,2828,51
44,44_39,3282,51
44,44_38,2831,52
44,44_35,1074,52
44,44_36,1074,52
44,44_40,2829,52
44,44_39,3479,52
44,44_38,2832,53
44,44_35,6074,53
44,44_36,6074,53
44,44_40,2830,53
44,44_39,4086,53
44,44_38,2833,54
44,44_35,5034,54
44,44_36,5034,54
44,44_40,2831,54
44,44_39,4087,54
44,44_35,793,55
44,44_38,7375,55
44,44_40,2832,55
44,44_36,793,55
44,44_39,4088,55
44,44_38,3466,56
44,44_40,2833,56
44,44_39,4089,56
44,44_38,3467,57
44,44_35,495,57
44,44_36,495,57
44,44_40,7375,57
44,44_39,4090,57
44,44_38,3469,58
44,44_35,400,58
44,44_36,400,58
44,44_40,3466,58
44,44_39,4091,58
44,44_38,3470,59
44,44_35,319,59
44,44_36,319,59
44,44_40,3467,59
44,44_39,6097,59
44,44_38,3471,60
44,44_35,278,60
44,44_36,278,60
44,44_40,3469,60
44,44_39,4093,60
44,44_38,3472,61
44,44_35,7615,61
44,44_36,7615,61
44,44_40,3470,61
44,44_39,4094,61
44,44_38,3473,62
44,44_35,10,62
44,44_36,10,62
44,44_40,3471,62
44,44_39,4096,62
44,44_38,3474,63
44,44_35,12,63
44,44_36,12,63
44,44_40,3472,63
44,44_38,3475,64
44,44_35,14,64
44,44_36,14,64
44,44_40,3473,64
44,44_38,3476,65
44,44_35,15,65
44,44_36,15,65
44,44_40,3474,65
44,44_38,3477,66
44,44_35,17,66
44,44_36,17,66
44,44_40,3475,66
44,44_38,3478,67
44,44_35,18,67
44,44_36,18,67
44,44_40,3476,67
44,44_35,19,68
44,44_38,3280,68
44,44_36,19,68
44,44_40,3477,68
44,44_38,3282,69
44,44_35,21,69
44,44_36,21,69
44,44_40,3478,69
44,44_38,3479,70
44,44_35,7602,70
44,44_36,7602,70
44,44_40,3280,70
44,44_38,4086,71
44,44_35,85,71
44,44_36,85,71
44,44_40,3282,71
44,44_38,4087,72
44,44_35,203,72
44,44_36,203,72
44,44_40,3479,72
44,44_38,4088,73
44,44_35,204,73
44,44_36,204,73
44,44_40,4086,73
44,44_38,4089,74
44,44_35,205,74
44,44_36,205,74
44,44_40,4087,74
44,44_38,4090,75
44,44_35,206,75
44,44_36,206,75
44,44_40,4088,75
44,44_38,4091,76
44,44_35,207,76
44,44_36,207,76
44,44_40,4089,76
44,44_38,6097,77
44,44_36,208,77
44,44_40,4090,77
44,44_38,4093,78
44,44_36,209,78
44,44_40,4091,78
44,44_38,4094,79
44,44_36,210,79
44,44_40,6097,79
44,44_38,4096,80
44,44_36,1643,80
44,44_40,4093,80
44,44_36,7571,81
44,44_40,4094,81
44,44_40,4096,82
44B,44B_60,2825,1
44B,44B_61,3514,1
44B,44B_60,2826,2
44B,44B_61,3515,2
44B,44B_60,2827,3
44B,44B_61,3516,3
44B,44B_60,2828,4
44B,44B_61,3517,4
44B,44B_60,2829,5
44B,44B_61,3518,5
44B,44B_60,2830,6
44B,44B_61,3519,6
44B,44B_60,2831,7
44B,44B_61,3521,7
44B,44B_60,2832,8
44B,44B_61,3523,8
44B,44B_60,2833,9
44B,44B_61,3524,9
44B,44B_60,6006,10
44B,44B_61,3525,10
44B,44B_60,3493,11
44B,44B_61,3527,11
44B,44B_60,3494,12
44B,44B_61,3528,12
44B,44B_60,3495,13
44B,44B_61,3529,13
44B,44B_60,3496,14
44B,44B_61,3532,14
44B,44B_60,3497,15
44B,44B_61,3533,15
44B,44B_60,3498,16
44B,44B_61,3491,16
44B,44B_61,6007,17
44B,44B_60,3499,17
44B,44B_60,3500,18
44B,44B_61,2836,18
44B,44B_60,3501,19
44B,44B_61,2837,19
44B,44B_60,3502,20
44B,44B_61,2838,20
44B,44B_60,3503,21
44B,44B_61,2839,21
44B,44B_60,3504,22
44B,44B_61,2840,22
44B,44B_60,3505,23
44B,44B_61,2841,23
44B,44B_60,3506,24
44B,44B_61,2865,24
44B,44B_60,3507,25
44B,44B_61,2866,25
44B,44B_60,3508,26
44B,44B_61,2825,26
44B,44B_60,3510,27
44B,44B_60,3512,28
44B,44B_60,3514,29
45A,45A_70,4533,1
45A,45A_68,2037,1
45A,45A_64,4533,1
45A,45A_60,2037,1
45A,45A_67,2037,1
45A,45A_69,4533,1
45A,45A_70,4844,2
45A,45A_68,2040,2
45A,45A_64,4844,2
45A,45A_60,2040,2
45A,45A_67,2040,2
45A,45A_69,4844,2
45A,45A_70,4177,3
45A,45A_68,3047,3
45A,45A_64,4177,3
45A,45A_60,3047,3
45A,45A_67,3047,3
45A,45A_69,4177,3
45A,45A_70,4178,4
45A,45A_68,3202,4
45A,45A_64,4178,4
45A,45A_60,3202,4
45A,45A_67,3202,4
45A,45A_69,4178,4
45A,45A_70,4142,5
45A,45A_68,3203,5
45A,45A_64,4142,5
45A,45A_60,3203,5
45A,45A_67,3203,5
45A,45A_69,4142,5
45A,45A_70,4143,6
45A,45A_68,3204,6
45A,45A_64,4143,6
45A,45A_60,3204,6
45A,45A_67,3204,6
45A,45A_69,4143,6
45A,45A_70,4144,7
45A,45A_68,3205,7
45A,45A_64,4144,7
45A,45A_60,3205,7
45A,45A_67,3205,7
45A,45A_69,4144,7
45A,45A_70,4145,8
45A,45A_68,3206,8
45A,45A_64,5088,8
45A,45A_60,3206,8
45A,45A_67,3206,8
45A,45A_69,5088,8
45A,45A_70,4146,9
45A,45A_68,3241,9
45A,45A_64,5089,9
45A,45A_60,3241,9
45A,45A_67,3241,9
45A,45A_69,5089,9
45A,45A_70,4304,10
45A,45A_68,3242,10
45A,45A_64,4176,10
45A,45A_60,3242,10
45A,45A_67,3242,10
45A,45A_70,4148,11
45A,45A_68,3243,11
45A,45A_64,4149,11
45A,45A_60,3243,11
45A,45A_67,3243,11
45A,45A_69,4149,11
45A,45A_70,4149,12
45A,45A_68,3244,12
45A,45A_64,3045,12
45A,45A_60,3244,12
45A,45A_67,3244,12
45A,45A_69,3045,12
45A,45A_70,3045,13
45A,45A_68,3245,13
45A,45A_64,4150,13
45A,45A_60,3245,13
45A,45A_67,3245,13
45A,45A_69,4150,13
45A,45A_70,4150,14
45A,45A_68,3212,14
45A,45A_64,4151,14
45A,45A_60,3212,14
45A,45A_67,3212,14
45A,45A_69,4151,14
45A,45A_70,4151,15
45A,45A_68,3213,15
45A,45A_64,2997,15
45A,45A_60,3213,15
45A,45A_67,3213,15
45A,45A_69,2997,15
45A,45A_70,2997,16
45A,45A_68,3214,16
45A,45A_64,4156,16
45A,45A_60,3214,16
45A,45A_67,3214,16
45A,45A_69,4156,16
45A,45A_70,4156,17
45A,45A_68,3215,17
45A,45A_64,4169,17
45A,45A_60,3215,17
45A,45A_67,3215,17
45A,45A_69,4169,17
45A,45A_70,4169,18
45A,45A_68,3216,18
45A,45A_64,4170,18
45A,45A_60,3216,18
45A,45A_67,3216,18
45A,45A_69,4170,18
45A,45A_70,4170,19
45A,45A_68,3217,19
45A,45A_64,4153,19
45A,45A_60,3217,19
45A,45A_67,3217,19
45A,45A_69,4153,19
45A,45A_70,4153,20
45A,45A_68,3218,20
45A,45A_64,4154,20
45A,45A_60,3218,20
45A,45A_67,3218,20
45A,45A_69,4154,20
45A,45A_70,4154,21
45A,45A_68,3534,21
45A,45A_64,4416,21
45A,45A_60,3534,21
45A,45A_67,3534,21
45A,45A_69,4416,21
45A,45A_70,4416,22
45A,45A_68,3535,22
45A,45A_64,4201,22
45A,45A_60,3535,22
45A,45A_67,3535,22
45A,45A_69,4201,22
45A,45A_70,4201,23
45A,45A_68,3536,23
45A,45A_64,4202,23
45A,45A_60,3536,23
45A,45A_67,3536,23
45A,45A_69,4202,23
45A,45A_70,4202,24
45A,45A_68,3537,24
45A,45A_64,4203,24
45A,45A_60,3537,24
45A,45A_67,3537,24
45A,45A_69,4203,24
45A,45A_70,4203,25
45A,45A_68,3538,25
45A,45A_64,5090,25
45A,45A_60,3538,25
45A,45A_67,3538,25
45A,45A_69,5090,25
45A,45A_70,5090,26
45A,45A_68,7556,26
45A,45A_64,4204,26
45A,45A_60,7556,26
45A,45A_67,7556,26
45A,45A_69,4204,26
45A,45A_70,4204,27
45A,45A_68,3539,27
45A,45A_64,4205,27
45A,45A_60,3539,27
45A,45A_67,3539,27
45A,45A_69,4205,27
45A,45A_70,4205,28
45A,45A_68,3540,28
45A,45A_64,4206,28
45A,45A_60,3540,28
45A,45A_67,3540,28
45A,45A_69,4206,28
45A,45A_70,4206,29
45A,45A_68,3541,29
45A,45A_64,3140,29
45A,45A_60,3541,29
45A,45A_67,3541,29
45A,45A_69,3140,29
45A,45A_70,3140,30
45A,45A_68,3542,30
45A,45A_64,3545,30
45A,45A_60,3542,30
45A,45A_67,3546,30
45A,45A_69,3545,30
45A,45A_70,3545,31
45A,45A_68,3543,31
45A,45A_64,3552,31
45A,45A_60,3543,31
45A,45A_67,3551,31
45A,45A_69,3546,31
45A,45A_70,3552,32
45A,45A_68,3139,32
45A,45A_64,3553,32
45A,45A_60,3139,32
45A,45A_67,3547,32
45A,45A_69,3551,32
45A,45A_70,3553,33
45A,45A_68,4124,33
45A,45A_64,3554,33
45A,45A_60,4124,33
45A,45A_67,3548,33
45A,45A_69,3547,33
45A,45A_70,3554,34
45A,45A_68,4125,34
45A,45A_64,3555,34
45A,45A_60,4125,34
45A,45A_67,3542,34
45A,45A_69,3548,34
45A,45A_70,3555,35
45A,45A_68,4126,35
45A,45A_64,3556,35
45A,45A_60,4126,35
45A,45A_67,3543,35
45A,45A_69,3552,35
45A,45A_70,3556,36
45A,45A_68,4127,36
45A,45A_64,3557,36
45A,45A_60,4127,36
45A,45A_67,3139,36
45A,45A_69,3553,36
45A,45A_70,3557,37
45A,45A_68,4128,37
45A,45A_64,3560,37
45A,45A_60,4128,37
45A,45A_67,4124,37
45A,45A_69,3554,37
45A,45A_70,3560,38
45A,45A_68,4129,38
45A,45A_64,7323,38
45A,45A_60,4129,38
45A,45A_67,4125,38
45A,45A_69,3555,38
45A,45A_70,7323,39
45A,45A_68,4130,39
45A,45A_64,3561,39
45A,45A_60,4130,39
45A,45A_67,4126,39
45A,45A_69,3556,39
45A,45A_70,3561,40
45A,45A_68,4131,40
45A,45A_64,3225,40
45A,45A_60,4131,40
45A,45A_67,4127,40
45A,45A_69,3557,40
45A,45A_70,3225,41
45A,45A_68,7294,41
45A,45A_64,3226,41
45A,45A_60,7294,41
45A,45A_67,4128,41
45A,45A_69,3560,41
45A,45A_70,3226,42
45A,45A_68,4156,42
45A,45A_64,3227,42
45A,45A_60,4156,42
45A,45A_67,4129,42
45A,45A_69,7323,42
45A,45A_70,3227,43
45A,45A_68,4169,43
45A,45A_64,3228,43
45A,45A_60,4169,43
45A,45A_67,4130,43
45A,45A_69,3561,43
45A,45A_70,3228,44
45A,45A_68,4170,44
45A,45A_64,3229,44
45A,45A_60,4170,44
45A,45A_67,4131,44
45A,45A_69,3225,44
45A,45A_70,3229,45
45A,45A_68,4132,45
45A,45A_64,7472,45
45A,45A_60,4132,45
45A,45A_67,7294,45
45A,45A_69,3226,45
45A,45A_70,7472,46
45A,45A_68,4134,46
45A,45A_64,3230,46
45A,45A_60,4134,46
45A,45A_67,4156,46
45A,45A_69,3227,46
45A,45A_70,3230,47
45A,45A_68,4135,47
45A,45A_64,3231,47
45A,45A_60,4135,47
45A,45A_67,4169,47
45A,45A_69,3228,47
45A,45A_70,3231,48
45A,45A_68,4136,48
45A,45A_64,3246,48
45A,45A_60,4136,48
45A,45A_67,4170,48
45A,45A_69,3229,48
45A,45A_70,3246,49
45A,45A_68,4137,49
45A,45A_64,3247,49
45A,45A_60,4147,49
45A,45A_67,4132,49
45A,45A_69,7472,49
45A,45A_70,3247,50
45A,45A_68,4138,50
45A,45A_64,7056,50
45A,45A_60,5167,50
45A,45A_67,4134,50
45A,45A_69,3230,50
45A,45A_70,7056,51
45A,45A_68,4139,51
45A,45A_64,3248,51
45A,45A_60,4139,51
45A,45A_67,4135,51
45A,45A_69,3231,51
45A,45A_70,3248,52
45A,45A_68,4140,52
45A,45A_64,3343,52
45A,45A_60,4140,52
45A,45A_67,4136,52
45A,45A_69,3246,52
45A,45A_70,3343,53
45A,45A_68,7522,53
45A,45A_64,3236,53
45A,45A_60,7522,53
45A,45A_67,4147,53
45A,45A_69,3247,53
45A,45A_70,3236,54
45A,45A_64,3237,54
45A,45A_60,4175,54
45A,45A_68,4175,54
45A,45A_67,5167,54
45A,45A_69,7056,54
45A,45A_70,3237,55
45A,45A_68,5091,55
45A,45A_64,3238,55
45A,45A_60,5091,55
45A,45A_67,4139,55
45A,45A_69,3248,55
45A,45A_70,3238,56
45A,45A_68,5092,56
45A,45A_64,3239,56
45A,45A_60,5092,56
45A,45A_67,4140,56
45A,45A_69,3343,56
45A,45A_70,3239,57
45A,45A_68,6000,57
45A,45A_64,3240,57
45A,45A_60,6000,57
45A,45A_67,7522,57
45A,45A_69,3236,57
45A,45A_70,3240,58
45A,45A_64,3068,58
45A,45A_67,4175,58
45A,45A_69,3237,58
45A,45A_70,3068,59
45A,45A_64,3069,59
45A,45A_67,5091,59
45A,45A_69,3238,59
45A,45A_70,3069,60
45A,45A_64,3070,60
45A,45A_67,5092,60
45A,45A_69,3239,60
45A,45A_70,3070,61
45A,45A_64,4983,61
45A,45A_67,6000,61
45A,45A_69,3240,61
45A,45A_70,4983,62
45A,45A_69,3068,62
45A,45A_69,3069,63
45A,45A_69,3070,64
45A,45A_69,4983,65
46A,46A_74,807,1
46A,46A_67,2039,1
46A,46A_63,2064,1
46A,46A_66,2039,1
46A,46A_68,264,1
46A,46A_77,2060,1
46A,46A_70,334,1
46A,46A_64,2060,1
46A,46A_69,807,1
46A,46A_72,4962,1
46A,46A_73,807,1
46A,46A_65,7491,1
46A,46A_74,808,2
46A,46A_67,2040,2
46A,46A_63,2065,2
46A,46A_66,2040,2
46A,46A_68,6059,2
46A,46A_77,2061,2
46A,46A_70,406,2
46A,46A_64,2061,2
46A,46A_69,808,2
46A,46A_72,264,2
46A,46A_73,808,2
46A,46A_65,278,2
46A,46A_74,809,3
46A,46A_67,2041,3
46A,46A_63,4727,3
46A,46A_66,2041,3
46A,46A_68,334,3
46A,46A_77,2062,3
46A,46A_70,747,3
46A,46A_64,2062,3
46A,46A_69,809,3
46A,46A_72,6059,3
46A,46A_73,809,3
46A,46A_65,2,3
46A,46A_74,810,4
46A,46A_67,2042,4
46A,46A_63,4728,4
46A,46A_66,2042,4
46A,46A_68,406,4
46A,46A_77,2063,4
46A,46A_70,842,4
46A,46A_64,2063,4
46A,46A_69,810,4
46A,46A_72,334,4
46A,46A_73,810,4
46A,46A_65,192,4
46A,46A_74,811,5
46A,46A_67,2043,5
46A,46A_63,461,5
46A,46A_66,2043,5
46A,46A_68,747,5
46A,46A_77,2064,5
46A,46A_70,845,5
46A,46A_64,2064,5
46A,46A_69,811,5
46A,46A_72,406,5
46A,46A_65,795,5
46A,46A_73,811,5
46A,46A_74,812,6
46A,46A_67,2044,6
46A,46A_63,2068,6
46A,46A_66,2044,6
46A,46A_68,842,6
46A,46A_77,2065,6
46A,46A_70,846,6
46A,46A_64,2065,6
46A,46A_69,812,6
46A,46A_72,747,6
46A,46A_73,812,6
46A,46A_65,796,6
46A,46A_74,813,7
46A,46A_67,2045,7
46A,46A_63,2069,7
46A,46A_66,2045,7
46A,46A_68,845,7
46A,46A_77,4727,7
46A,46A_70,847,7
46A,46A_64,4727,7
46A,46A_69,813,7
46A,46A_72,842,7
46A,46A_73,813,7
46A,46A_65,797,7
46A,46A_74,814,8
46A,46A_67,2046,8
46A,46A_63,2070,8
46A,46A_66,2046,8
46A,46A_68,846,8
46A,46A_77,4728,8
46A,46A_70,848,8
46A,46A_64,4728,8
46A,46A_69,814,8
46A,46A_72,845,8
46A,46A_73,814,8
46A,46A_74,81,9
46A,46A_67,4568,9
46A,46A_63,2084,9
46A,46A_66,4568,9
46A,46A_68,847,9
46A,46A_77,461,9
46A,46A_70,2795,9
46A,46A_64,461,9
46A,46A_69,81,9
46A,46A_72,846,9
46A,46A_73,81,9
46A,46A_65,799,9
46A,46A_74,817,10
46A,46A_67,4569,10
46A,46A_63,768,10
46A,46A_66,4569,10
46A,46A_68,848,10
46A,46A_77,2068,10
46A,46A_70,756,10
46A,46A_64,2068,10
46A,46A_69,817,10
46A,46A_72,847,10
46A,46A_73,817,10
46A,46A_65,800,10
46A,46A_74,818,11
46A,46A_67,7658,11
46A,46A_63,769,11
46A,46A_66,7658,11
46A,46A_68,2795,11
46A,46A_77,2069,11
46A,46A_70,757,11
46A,46A_64,2069,11
46A,46A_69,818,11
46A,46A_72,848,11
46A,46A_73,818,11
46A,46A_65,801,11
46A,46A_74,819,12
46A,46A_67,4570,12
46A,46A_63,770,12
46A,46A_66,4570,12
46A,46A_68,756,12
46A,46A_77,2070,12
46A,46A_70,758,12
46A,46A_64,2070,12
46A,46A_69,819,12
46A,46A_72,2795,12
46A,46A_73,819,12
46A,46A_65,802,12
46A,46A_74,264,13
46A,46A_67,2056,13
46A,46A_63,771,13
46A,46A_66,2056,13
46A,46A_68,757,13
46A,46A_77,2084,13
46A,46A_70,759,13
46A,46A_64,2084,13
46A,46A_69,264,13
46A,46A_72,756,13
46A,46A_73,264,13
46A,46A_65,803,13
46A,46A_74,6059,14
46A,46A_67,2057,14
46A,46A_63,772,14
46A,46A_66,2057,14
46A,46A_68,758,14
46A,46A_77,768,14
46A,46A_70,760,14
46A,46A_64,768,14
46A,46A_69,6059,14
46A,46A_72,757,14
46A,46A_73,6059,14
46A,46A_65,804,14
46A,46A_74,334,15
46A,46A_67,2058,15
46A,46A_63,773,15
46A,46A_66,2058,15
46A,46A_68,759,15
46A,46A_77,769,15
46A,46A_70,761,15
46A,46A_64,769,15
46A,46A_69,334,15
46A,46A_72,758,15
46A,46A_73,334,15
46A,46A_65,7513,15
46A,46A_74,406,16
46A,46A_67,2059,16
46A,46A_63,774,16
46A,46A_66,2059,16
46A,46A_68,760,16
46A,46A_77,770,16
46A,46A_70,762,16
46A,46A_64,770,16
46A,46A_69,406,16
46A,46A_72,759,16
46A,46A_65,807,16
46A,46A_74,747,17
46A,46A_67,2060,17
46A,46A_63,775,17
46A,46A_66,2060,17
46A,46A_68,761,17
46A,46A_77,771,17
46A,46A_70,763,17
46A,46A_64,771,17
46A,46A_69,747,17
46A,46A_72,760,17
46A,46A_74,842,18
46A,46A_67,2061,18
46A,46A_63,776,18
46A,46A_66,2061,18
46A,46A_68,762,18
46A,46A_77,772,18
46A,46A_70,2007,18
46A,46A_64,772,18
46A,46A_69,842,18
46A,46A_72,761,18
46A,46A_74,845,19
46A,46A_67,2062,19
46A,46A_63,777,19
46A,46A_66,2062,19
46A,46A_68,763,19
46A,46A_77,773,19
46A,46A_70,2008,19
46A,46A_64,773,19
46A,46A_69,845,19
46A,46A_72,762,19
46A,46A_74,846,20
46A,46A_67,2063,20
46A,46A_63,906,20
46A,46A_66,2063,20
46A,46A_68,2007,20
46A,46A_77,774,20
46A,46A_70,2009,20
46A,46A_64,774,20
46A,46A_69,846,20
46A,46A_72,763,20
46A,46A_74,847,21
46A,46A_67,2064,21
46A,46A_63,907,21
46A,46A_66,2064,21
46A,46A_68,2008,21
46A,46A_77,775,21
46A,46A_70,2010,21
46A,46A_64,775,21
46A,46A_69,847,21
46A,46A_72,2007,21
46A,46A_74,848,22
46A,46A_67,2065,22
46A,46A_63,908,22
46A,46A_66,2065,22
46A,46A_68,2009,22
46A,46A_77,776,22
46A,46A_70,435,22
46A,46A_64,776,22
46A,46A_69,848,22
46A,46A_72,2008,22
46A,46A_74,2795,23
46A,46A_67,4727,23
46A,46A_63,909,23
46A,46A_66,4727,23
46A,46A_68,2010,23
46A,46A_77,777,23
46A,46A_70,7353,23
46A,46A_64,777,23
46A,46A_69,2795,23
46A,46A_72,2009,23
46A,46A_74,756,24
46A,46A_67,4728,24
46A,46A_63,786,24
46A,46A_66,4728,24
46A,46A_68,435,24
46A,46A_77,906,24
46A,46A_70,4571,24
46A,46A_64,906,24
46A,46A_69,756,24
46A,46A_72,2010,24
46A,46A_74,757,25
46A,46A_67,461,25
46A,46A_63,792,25
46A,46A_66,461,25
46A,46A_68,7353,25
46A,46A_77,907,25
46A,46A_70,2013,25
46A,46A_64,907,25
46A,46A_69,757,25
46A,46A_72,435,25
46A,46A_74,758,26
46A,46A_67,2068,26
46A,46A_66,2068,26
46A,46A_68,4571,26
46A,46A_77,908,26
46A,46A_70,2014,26
46A,46A_64,908,26
46A,46A_69,758,26
46A,46A_72,7353,26
46A,46A_74,759,27
46A,46A_67,2069,27
46A,46A_63,320,27
46A,46A_66,2069,27
46A,46A_68,2013,27
46A,46A_77,909,27
46A,46A_70,4636,27
46A,46A_64,909,27
46A,46A_69,759,27
46A,46A_72,4571,27
46A,46A_74,760,28
46A,46A_67,2070,28
46A,46A_63,7491,28
46A,46A_66,2070,28
46A,46A_68,2014,28
46A,46A_77,786,28
46A,46A_70,2016,28
46A,46A_64,786,28
46A,46A_69,760,28
46A,46A_72,2013,28
46A,46A_74,761,29
46A,46A_67,2084,29
46A,46A_63,278,29
46A,46A_66,2084,29
46A,46A_68,4636,29
46A,46A_77,792,29
46A,46A_70,2015,29
46A,46A_64,792,29
46A,46A_69,761,29
46A,46A_72,2014,29
46A,46A_74,762,30
46A,46A_67,768,30
46A,46A_63,2,30
46A,46A_66,768,30
46A,46A_68,2016,30
46A,46A_70,2017,30
46A,46A_69,762,30
46A,46A_72,4636,30
46A,46A_74,763,31
46A,46A_67,769,31
46A,46A_63,192,31
46A,46A_66,769,31
46A,46A_68,2015,31
46A,46A_77,320,31
46A,46A_70,2018,31
46A,46A_64,320,31
46A,46A_69,763,31
46A,46A_72,2016,31
46A,46A_74,2007,32
46A,46A_67,770,32
46A,46A_63,795,32
46A,46A_66,770,32
46A,46A_68,2017,32
46A,46A_77,7491,32
46A,46A_70,2019,32
46A,46A_64,7491,32
46A,46A_69,767,32
46A,46A_72,2015,32
46A,46A_74,2008,33
46A,46A_67,771,33
46A,46A_63,796,33
46A,46A_66,771,33
46A,46A_68,2018,33
46A,46A_77,278,33
46A,46A_70,2020,33
46A,46A_64,278,33
46A,46A_72,2017,33
46A,46A_74,2009,34
46A,46A_67,772,34
46A,46A_63,797,34
46A,46A_66,772,34
46A,46A_68,2019,34
46A,46A_77,2,34
46A,46A_70,2021,34
46A,46A_64,2,34
46A,46A_72,2018,34
46A,46A_74,2010,35
46A,46A_67,773,35
46A,46A_63,798,35
46A,46A_66,773,35
46A,46A_68,2020,35
46A,46A_77,192,35
46A,46A_70,2022,35
46A,46A_72,2019,35
46A,46A_74,435,36
46A,46A_67,774,36
46A,46A_63,799,36
46A,46A_66,774,36
46A,46A_68,2021,36
46A,46A_77,795,36
46A,46A_70,4565,36
46A,46A_72,2020,36
46A,46A_74,7353,37
46A,46A_67,775,37
46A,46A_63,800,37
46A,46A_66,775,37
46A,46A_68,2022,37
46A,46A_77,796,37
46A,46A_70,4566,37
46A,46A_72,2021,37
46A,46A_74,4571,38
46A,46A_67,776,38
46A,46A_63,801,38
46A,46A_66,776,38
46A,46A_68,4565,38
46A,46A_77,797,38
46A,46A_70,4567,38
46A,46A_72,2022,38
46A,46A_74,2013,39
46A,46A_67,777,39
46A,46A_63,802,39
46A,46A_66,777,39
46A,46A_68,4566,39
46A,46A_77,798,39
46A,46A_70,2031,39
46A,46A_72,4565,39
46A,46A_74,2014,40
46A,46A_67,906,40
46A,46A_63,803,40
46A,46A_66,906,40
46A,46A_68,4567,40
46A,46A_77,799,40
46A,46A_70,2032,40
46A,46A_72,4566,40
46A,46A_74,4636,41
46A,46A_67,907,41
46A,46A_63,804,41
46A,46A_66,907,41
46A,46A_68,2031,41
46A,46A_77,800,41
46A,46A_70,2033,41
46A,46A_72,4567,41
46A,46A_74,2016,42
46A,46A_67,908,42
46A,46A_63,805,42
46A,46A_66,908,42
46A,46A_68,2032,42
46A,46A_77,801,42
46A,46A_70,2034,42
46A,46A_72,2031,42
46A,46A_74,2015,43
46A,46A_67,909,43
46A,46A_63,806,43
46A,46A_66,909,43
46A,46A_68,2033,43
46A,46A_77,802,43
46A,46A_70,2035,43
46A,46A_72,2032,43
46A,46A_74,2017,44
46A,46A_67,786,44
46A,46A_63,807,44
46A,46A_66,786,44
46A,46A_68,2034,44
46A,46A_77,803,44
46A,46A_72,2033,44
46A,46A_74,2018,45
46A,46A_67,792,45
46A,46A_66,792,45
46A,46A_68,2035,45
46A,46A_77,804,45
46A,46A_70,2039,45
46A,46A_72,2034,45
46A,46A_74,2019,46
46A,46A_68,2036,46
46A,46A_77,805,46
46A,46A_72,2035,46
46A,46A_74,2020,47
46A,46A_67,320,47
46A,46A_66,320,47
46A,46A_68,2039,47
46A,46A_77,806,47
46A,46A_72,2036,47
46A,46A_74,2021,48
46A,46A_67,7491,48
46A,46A_77,807,48
46A,46A_72,2039,48
46A,46A_74,2022,49
46A,46A_67,278,49
46A,46A_74,4565,50
46A,46A_67,2,50
46A,46A_74,4566,51
46A,46A_67,192,51
46A,46A_74,4567,52
46A,46A_67,795,52
